Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
border rejection;pesticides;pesticides;netherlands;30-7-2015
border rejection;pesticides;pesticides;netherlands;30-7-2015
border rejection;pesticides;pesticides;netherlands;1-7-2015
border rejection;misbranding, missing required nutrition information;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;united kingdom;29-6-2015
border rejection;misbranding, missing required nutrition information;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;united kingdom;29-6-2015
border rejection;misbranding, missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;united kingdom;18-6-2015
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;india;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;india;17-6-2015
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;india;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;india;17-6-2015
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;india;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;mexico;17-6-2015
food;plastic fragment;plastic fragment;poland;11-6-2015
food;foreign bodies;;germany;3-6-2015
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-6-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption, foreign bodies;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption, foreign bodies;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;mexico;28-5-2015
border rejection;improper conditions;poor or insufficient controls > improper conditions;mexico;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption, foreign bodies;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;28-5-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;mexico;22-5-2015
border rejection;improper conditions;poor or insufficient controls > improper conditions;mexico;22-5-2015
alert;peanuts and products thereof;peanuts and products thereof;poland;19-5-2015
border rejection;inadequate processing;processing > inadequate processing;republic of north macedonia;8-5-2015
border rejection;inadequate processing;processing > inadequate processing;republic of north macedonia;8-5-2015
border rejection;inadequate processing;processing > inadequate processing;republic of north macedonia;8-5-2015
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;1-5-2015
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;1-5-2015
border rejection;inadequate processing;processing > inadequate processing;south korea;28-4-2015
border rejection;inadequate processing;processing > inadequate processing;south korea;28-4-2015
border rejection;inadequate processing;processing > inadequate processing;south korea;28-4-2015
food;hazelnut;nuts > hazelnut;belgium;17-4-2015
border rejection;missing process documentation;processing > missing process documentation;japan;15-4-2015
alert;plastic fragment;plastic fragment;united kingdom;15-4-2015
alert;plastic fragment;plastic fragment;united kingdom;15-4-2015
alert;milk and products thereof;milk and products thereof;australia;9-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;8-4-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;7-4-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;7-4-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;7-4-2015
border rejection;missing process documentation;processing > missing process documentation;japan;7-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
alert;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
food;milk and products thereof;milk and products thereof;united kingdom;4-4-2015
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-4-2015
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-4-2015
adulterated food;peanuts and products thereof;peanuts and products thereof;poland;1-4-2015
border rejection;missing process documentation;processing > missing process documentation;south korea;1-4-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;25-3-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;24-3-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;24-3-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;24-3-2015
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;india;24-3-2015
alert;peanuts and products thereof, nuts;peanuts and products thereof, nuts;australia;22-3-2015
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;mexico;18-3-2015
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;mexico;18-3-2015
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;mexico;18-3-2015
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;switzerland;16-3-2015
food;milk and products thereof;milk and products thereof;france;6-3-2015
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;italy;25-2-2015
alert;nuts, incorrect labeling;nuts, labelling/misdescription > incorrect labeling;united kingdom;11-2-2015
border rejection;inadequate processing;processing > inadequate processing;costa rica;2-12-2014
border rejection;inadequate processing;processing > inadequate processing;costa rica;2-12-2014
border rejection;inadequate processing;processing > inadequate processing;costa rica;2-12-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-12-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-12-2014
food;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;slovakia;28-11-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;21-11-2014
border rejection;inadequate processing;processing > inadequate processing;japan;20-11-2014
border rejection;inadequate processing;processing > inadequate processing;japan;20-11-2014
border rejection;inadequate processing;processing > inadequate processing;japan;20-11-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;20-11-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;20-11-2014
border rejection;inadequate processing;processing > inadequate processing;poland;4-11-2014
border rejection;inadequate processing;processing > inadequate processing;poland;4-11-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-11-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-11-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-11-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-11-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-11-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;india;28-10-2014
alert;almond, nuts;nuts > almond, nuts;australia;16-10-2014
alert;peanuts and products thereof;peanuts and products thereof;australia;16-10-2014
border rejection;inadequate processing;processing > inadequate processing;china;16-10-2014
alert;almond, nuts;nuts > almond, nuts;china;15-10-2014
alert;hazelnut, incorrect labeling;nuts > hazelnut, labelling/misdescription > incorrect labeling;united kingdom;15-10-2014
border rejection;inadequate processing;processing > inadequate processing;argentina;7-10-2014
border rejection;inadequate processing;processing > inadequate processing;poland;3-10-2014
border rejection;inadequate processing;processing > inadequate processing;poland;3-10-2014
border rejection;inadequate processing;processing > inadequate processing;poland;3-10-2014
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;russia;23-9-2014
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;russia;23-9-2014
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;russia;23-9-2014
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;russia;23-9-2014
border rejection;misbranding;labelling/misdescription > misbranding;ecuador;22-9-2014
food;plastic fragment;plastic fragment;finland;19-9-2014
food;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;spain;18-9-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-9-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;25-8-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;25-8-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;25-8-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;22-8-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;22-8-2014
border rejection;inadequate processing;processing > inadequate processing;vietnam;22-8-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-8-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-8-2014
food;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;spain;31-7-2014
alert;plastic fragment;plastic fragment;australia;30-7-2014
alert;milk and products thereof;milk and products thereof;united states;24-7-2014
border rejection;inadequate processing;processing > inadequate processing;china;2-7-2014
border rejection;inadequate processing;processing > inadequate processing;china;2-7-2014
border rejection;inadequate processing;processing > inadequate processing;china;2-7-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-7-2014
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;ghana;13-6-2014
border rejection;inadequate processing;processing > inadequate processing;sri lanka;5-6-2014
border rejection;inadequate processing;processing > inadequate processing;sri lanka;5-6-2014
border rejection;inadequate processing;processing > inadequate processing;sri lanka;5-6-2014
border rejection;inadequate processing;processing > inadequate processing;philippines;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;taiwan;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;thailand;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;philippines;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;ecuador;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;ecuador;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;italy;3-6-2014
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;taiwan;3-6-2014
border rejection;missing process documentation;processing > missing process documentation;morocco;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;chile;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;france;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;india;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;south korea;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;thailand;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;india;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;italy;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;ecuador;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;china;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;italy;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;thailand;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;india;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;hong kong;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;taiwan;3-6-2014
border rejection;missing process documentation;processing > missing process documentation;brazil;3-6-2014
border rejection;missing process documentation;processing > missing process documentation;morocco;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;south korea;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;france;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;india;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;south korea;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;philippines;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;china;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;chile;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;france;3-6-2014
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;italy;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;spain;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;mexico;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;chile;3-6-2014
border rejection;inadequate processing;processing > inadequate processing;china;3-6-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-6-2014
border rejection;coliforms;non-pathogenic microorganisms > coliforms;france;1-6-2014
food;hazelnut;nuts > hazelnut;austria, italy;7-5-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-5-2014
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-5-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-5-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-5-2014
alert;nuts;nuts;australia;10-4-2014
alert;nuts;nuts;australia;10-4-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;9-4-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;9-4-2014
alert;peanuts and products thereof;peanuts and products thereof;united states;19-2-2014
food;cadmium;heavy metals > cadmium;ecuador;5-2-2014
alert;cereals containing gluten and products thereof, milk and products thereof;cereals containing gluten and products thereof, milk and products thereof;united kingdom;4-2-2014
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;cameroon;1-2-2014
border rejection;incorrect labeling, spoilage, unfit for human consumption;labelling/misdescription > incorrect labeling, spoilage, poor or insufficient controls > unfit for human consumption;dominican republic;30-1-2014
alert;milk and products thereof, soybeans and products thereof, nuts;milk and products thereof, soybeans and products thereof, nuts;united kingdom;24-1-2014
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;10-1-2014
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;1-1-2014
food;milk and products thereof;milk and products thereof;spain;23-12-2013
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;india;4-12-2013
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-12-2013
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;4-10-2013
adulterated food;incorrect labeling;labelling/misdescription > incorrect labeling;slovakia;4-10-2013
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;1-9-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ghana;1-7-2013
food;allergic reaction, milk and products thereof;other not classified allergen hazards > allergic reaction, milk and products thereof;united kingdom;20-6-2013
- food;milk and products thereof;milk and products thereof;united states;18-6-2013
- food;milk and products thereof;milk and products thereof;united states;14-6-2013
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-6-2013
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;cameroon;1-6-2013
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;turkey;23-5-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;1-5-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ghana;1-5-2013
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-5-2013
alert;milk and products thereof;milk and products thereof;united states;2-4-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-4-2013
food;milk and products thereof;milk and products thereof;finland;22-3-2013
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-3-2013
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-3-2013
food;milk and products thereof;milk and products thereof;finland;27-2-2013
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-2-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-2-2013
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-1-2013
border rejection;misbranding, insufficient labelling/documentation;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation;taiwan;10-12-2012
border rejection;misbranding, missing required nutrition information;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;taiwan;10-12-2012
border rejection;misbranding, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > misbranding, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;taiwan;10-12-2012
border rejection;misbranding, unauthorised colour;labelling/misdescription > misbranding, unauthorised colour;taiwan;10-12-2012
food;peanuts and products thereof;peanuts and products thereof;germany;6-12-2012
food;hazelnut, cereals containing gluten and products thereof;nuts > hazelnut, cereals containing gluten and products thereof;finland;4-12-2012
border rejection;chlorpyrifos, cypermethrin;pesticides > organophosphate > chlorpyrifos, pesticides > pyrethroid > cypermethrin;cameroon;1-12-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-12-2012
food;poor hygienic state;poor or insufficient controls > poor hygienic state;dominican republic;9-11-2012
alert;cereals containing gluten and products thereof, peanuts and products thereof;cereals containing gluten and products thereof, peanuts and products thereof;australia;6-11-2012
food;hazelnut, cereals containing gluten and products thereof;nuts > hazelnut, cereals containing gluten and products thereof;finland;1-11-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-11-2012
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;cameroon;1-11-2012
company's own check;metal fragment;metal fragment;united states;10-10-2012
border rejection;misbranding, unauthorised nutrients, fraudulent use of health mark, incorrect labeling;labelling/misdescription > misbranding, composition > unauthorised nutrients, labelling/misdescription > misbranding > fraudulent use of health mark, labelling/misdescription > incorrect labeling;nigeria;2-10-2012
border rejection;misbranding, unauthorised nutrients, fraudulent use of health mark, incorrect labeling;labelling/misdescription > misbranding, composition > unauthorised nutrients, labelling/misdescription > misbranding > fraudulent use of health mark, labelling/misdescription > incorrect labeling;nigeria;2-10-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-10-2012
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;russia;1-10-2012
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;ecuador;14-9-2012
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;cameroon;1-9-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-8-2012
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-8-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-8-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-8-2012
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;czech republic;30-7-2012
alert;milk and products thereof, insufficient labelling/documentation;milk and products thereof, labelling/misdescription > insufficient labelling/documentation;belgium;27-7-2012
border rejection;contaminant;contaminant;italy;26-7-2012
food;milk and products thereof;milk and products thereof;france;27-6-2012
alert;milk and products thereof, insufficient labelling/documentation;milk and products thereof, labelling/misdescription > insufficient labelling/documentation;france;22-6-2012
alert;milk and products thereof;milk and products thereof;australia;20-6-2012
border rejection;misbranding, missing required nutrition information, incorrect labeling;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;ukraine;1-6-2012
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-6-2012
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-6-2012
alert;milk and products thereof;milk and products thereof;australia;8-5-2012
border rejection;diuron;pesticides > diuron;ecuador;1-5-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-5-2012
food;milk and products thereof;milk and products thereof;belgium;19-4-2012
food;milk and products thereof;milk and products thereof;belgium;18-4-2012
food;infested with insects, moulds;insects > infested with insects, non-pathogenic microorganisms > moulds;ghana;13-4-2012
alert;packaging defect;;australia;12-4-2012
alert;milk and products thereof;milk and products thereof;australia;10-4-2012
food;milk and products thereof;milk and products thereof;italy;5-4-2012
alert;hazelnut, cereals containing gluten and products thereof, almond;nuts > hazelnut, cereals containing gluten and products thereof, nuts > almond;australia;5-4-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-4-2012
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-4-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-4-2012
food;milk and products thereof;milk and products thereof;spain;12-3-2012
border rejection;unauthorised colour, incorrect labeling;unauthorised colour, labelling/misdescription > incorrect labeling;belgium;12-3-2012
border rejection;unauthorised colour, incorrect labeling;unauthorised colour, labelling/misdescription > incorrect labeling;belgium;12-3-2012
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;switzerland;5-3-2012
food;milk and products thereof;milk and products thereof;belgium;1-3-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-3-2012
food;hazelnut;nuts > hazelnut;belgium;6-2-2012
food;metal fragment;metal fragment;italy;2-2-2012
alert;brazil nut, almond;nuts > brazil nut, nuts > almond;australia;27-1-2012
food;salmonella agama, salmonella;pathogen > pathogenic bacteria > salmonella > salmonella agama, pathogen > pathogenic bacteria > salmonella;côte d'ivoire;16-1-2012
food;absence of health certificate(s);smuggling > health certificate issues > absence of health certificate(s);turkey;12-1-2012
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;indonesia;12-1-2012
food;absence of health certificate(s);smuggling > health certificate issues > absence of health certificate(s);turkey;12-1-2012
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;5-1-2012
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;5-1-2012
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-1-2012
border rejection;coliforms;non-pathogenic microorganisms > coliforms;taiwan;1-1-2012
food;milk and products thereof;milk and products thereof;germany;27-12-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-12-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-12-2011
food;glass fragment;glass fragment;france;30-11-2011
food;milk and products thereof;milk and products thereof;belgium;25-11-2011
food;milk and products thereof;milk and products thereof;slovenia;24-11-2011
food;milk and products thereof;milk and products thereof;germany;24-11-2011
food;milk and products thereof;milk and products thereof;germany;24-11-2011
food;milk and products thereof;milk and products thereof;germany;24-11-2011
food;glass fragment;glass fragment;romania;20-10-2011
food;missing import declaration;smuggling > missing import declaration;japan, netherlands;6-10-2011
food;hazelnut, almond;nuts > hazelnut, nuts > almond;italy;5-10-2011
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;colombia;5-10-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-10-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-10-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-10-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-10-2011
border rejection;diuron;pesticides > diuron;ecuador;1-10-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-10-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-10-2011
- food;milk and products thereof;milk and products thereof;united states;12-9-2011
food;milk and products thereof;milk and products thereof;czech republic;7-9-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-9-2011
alert;cereals containing gluten and products thereof, insufficient labelling/documentation;cereals containing gluten and products thereof, labelling/misdescription > insufficient labelling/documentation;united kingdom;1-9-2011
